name,neighbourhood_group,room_type,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,rating,bedrooms,beds,baths,nb_count,host_id_count
Rental ,Bronx,Entire home/apt,30,109,548,0.85,2,4,0,No License,4.86,1.0,2,1.0,13,2
Rental ,Manhattan,Entire home/apt,30,31,1557,0.35,1,0,0,No License,4.9,1.0,1,1.0,1063,1
Rental ,Brooklyn,Entire home/apt,30,25,499,0.89,1,0,0,No License,4.96,1.0,1,1.0,1586,1
Rental ,Queens,Private room,30,13,139,0.45,2,0,3,No License,4.31,1.0,1,1.0,361,2
Rental ,Brooklyn,Private room,30,155,33,4.05,1,0,45,No License,4.81,2.0,3,1.0,969,1
Rental ,Brooklyn,Entire home/apt,30,155,70,4.92,1,180,45,No License,4.82,1.0,1,1.0,969,1
Rental ,Brooklyn,Entire home/apt,30,286,130,4.26,1,281,34,No License,4.98,3.0,4,1.0,166,1
Loft in,Manhattan,Entire home/apt,30,35,108,0.24,1,157,2,No License,4.73,1.0,2,1.0,71,1
Home in,Queens,Entire home/apt,30,7,131,0.98,4,89,7,No License,5.0,3.0,5,1.0,253,4
Condo i,Manhattan,Entire home/apt,30,3,468,0.07,1,0,0,No License,4.33,1.0,2,1.0,867,1
Rental ,Brooklyn,Entire home/apt,30,2,72,0.54,1,365,2,No License,4.39,1.0,1,1.0,28,1
Rental ,Brooklyn,Private room,30,41,32,0.59,6,335,3,No License,4.83,1.0,1,1.0,41,6
Rental ,Manhattan,Private room,30,316,31,2.47,1,169,33,No License,4.84,1.0,2,1.0,629,1
Rental ,Manhattan,Private room,30,10,81,0.63,1,42,3,No License,5.0,1.0,1,1.0,413,1
Rental ,Manhattan,Entire home/apt,30,7,66,0.45,10,273,5,No License,4.14,1.0,2,1.0,328,10
Condo i,Brooklyn,Entire home/apt,30,46,1445,0.33,1,87,0,No License,4.77,1.0,1,1.0,301,1
Condo i,Manhattan,Entire home/apt,30,59,42,3.35,18,216,41,No License,4.71,1.0,2,1.5,1063,18
Rental ,Queens,Private room,30,9,19,0.27,93,344,4,No License,4.89,1.0,1,1.0,170,81
Rental ,Brooklyn,Entire home/apt,30,4,96,0.24,3,365,2,No License,5.0,2.0,4,1.0,751,3
Rental ,Manhattan,Entire home/apt,30,8,53,0.36,1,31,4,No License,5.0,1.0,1,1.0,413,1
Rental ,Manhattan,Entire home/apt,30,144,3,5.66,2,361,97,No License,4.86,1.0,1,1.0,942,2
Rental ,Queens,Entire home/apt,30,42,19,0.76,2,355,2,No License,4.86,2.0,2,1.0,361,2
Rental ,Manhattan,Entire home/apt,30,6,65,0.39,1,327,4,No License,5.0,1.0,1,1.0,211,1
Rental ,Brooklyn,Private room,30,12,104,0.18,3,179,1,No License,4.92,1.0,1,1.0,751,3
Rental ,Manhattan,Private room,30,274,108,2.32,2,303,11,No License,4.67,1.0,1,1.0,302,2
Rental ,Manhattan,Entire home/apt,30,8,62,0.35,44,315,5,No License,5.0,0.0,1,1.0,136,37
Rental ,Queens,Private room,30,26,345,0.24,1,229,1,No License,4.73,1.0,1,1.0,184,1
Service,Manhattan,Entire home/apt,30,6,142,0.22,35,279,1,No License,4.17,0.0,1,1.0,629,34
Rental ,Manhattan,Entire home/apt,30,2,366,0.11,1,170,0,No License,4.39,1.0,1,1.0,52,1
Rental ,Brooklyn,Entire home/apt,30,1,526,0.06,1,33,0,No License,4.39,1.0,1,1.0,91,1
Condo i,Manhattan,Private room,31,24,65,1.66,1,73,19,No License,5.0,1.0,1,1.0,629,1
Townhou,Brooklyn,Entire home/apt,30,1,235,0.13,52,334,1,No License,4.39,3.0,4,3.5,95,27
Rental ,Manhattan,Entire home/apt,30,25,1462,0.26,1,0,0,No License,4.76,3.0,5,2.0,629,1
Rental ,Brooklyn,Entire home/apt,30,3,14,0.23,2,37,2,No License,5.0,4.0,6,2.0,969,2
Rental ,Manhattan,Private room,1,13,3,5.13,2,261,13,OSE,4.85,0.0,1,1.0,1063,1
Rental ,Brooklyn,Entire home/apt,3,15,38,3.24,1,0,15,OSE,4.56,1.0,1,1.0,160,1
Rental ,Brooklyn,Entire home/apt,30,11,629,0.21,1,218,0,No License,4.82,1.0,2,1.0,84,1
Rental ,Queens,Entire home/apt,30,79,400,0.87,1,271,0,No License,4.9,1.0,3,1.5,50,1
Hotel i,Queens,Private room,1,2,3,1.71,8,269,2,Exempt,4.39,1.0,1,1.0,241,8
Rental ,Brooklyn,Entire home/apt,30,10,42,0.24,2,0,3,No License,5.0,1.0,1,1.0,1586,2
Rental ,Brooklyn,Entire home/apt,30,82,60,3.03,2,365,31,No License,4.82,2.0,3,1.0,135,2
Home in,Bronx,Private room,2,124,0,2.36,2,317,43,OSE,4.9,1.0,1,2.5,35,2
Home in,Queens,Shared room,30,56,31,2.8,1,365,20,No License,4.82,1.0,2,1.0,19,1
Condo i,Queens,Entire home/apt,30,22,67,0.29,1,179,1,No License,4.86,1.0,2,1.0,324,1
Condo i,Manhattan,Private room,30,25,46,1.56,4,365,19,No License,4.24,1.0,1,1.0,366,4
Rental ,Manhattan,Private room,300,2,2194,0.03,1,365,0,No License,4.39,2.0,1,1.0,629,1
Rental ,Brooklyn,Entire home/apt,30,5,193,0.52,1,253,5,No License,5.0,1.0,2,1.0,160,1
Service,Bronx,Entire home/apt,1,31,94,1.16,52,362,2,Exempt,3.9,1.0,1,1.0,56,33
Condo i,Brooklyn,Entire home/apt,30,17,95,1.88,2,89,17,No License,4.82,1.0,2,1.0,751,2
Loft in,Manhattan,Private room,30,96,122,3.17,1,320,24,No License,4.95,1.0,2,1.0,191,1
Rental ,Manhattan,Entire home/apt,30,7,112,0.22,37,365,3,No License,4.86,2.0,2,2.0,786,37
Home in,Manhattan,Private room,30,10,511,0.16,1,110,0,No License,4.9,2.0,3,2.0,302,1
Rental ,Manhattan,Entire home/apt,30,12,96,1.09,1,89,12,No License,4.92,1.0,2,1.0,867,1
Rental ,Manhattan,Private room,30,608,34,7.12,2,365,76,No License,4.76,1.0,1,1.0,1063,2
Home in,Bronx,Entire home/apt,30,72,36,3.18,1,335,39,No License,4.92,1.0,2,1.0,10,1
Home in,Queens,Private room,30,1,1529,0.02,8,179,0,No License,4.39,1.0,1,2.0,324,3
Home in,Queens,Private room,1,7,16,3.56,3,168,7,Exempt,4.86,1.0,2,2.0,361,3
Rental ,Brooklyn,Private room,30,9,123,1.05,5,304,9,No License,4.78,1.0,1,1.0,751,5
Home in,Queens,Private room,1,171,19,5.91,4,115,64,OSE,4.92,1.0,2,1.5,253,4
Home in,Queens,Private room,30,134,77,1.73,2,5,2,No License,4.88,1.0,1,1.0,361,2
Rental ,Queens,Private room,30,262,1395,1.86,2,365,0,No License,4.73,1.0,1,1.0,138,2
Rental ,Brooklyn,Entire home/apt,30,6,858,0.16,1,0,0,No License,5.0,1.0,1,1.0,160,1
Hotel i,Queens,Private room,1,5,5,1.9,8,269,5,Exempt,3.8,1.0,1,1.0,241,8
Rental ,Brooklyn,Private room,30,10,124,1.05,1,343,10,No License,4.7,1.0,1,1.0,270,1
Rental ,Brooklyn,Private room,30,1,52,0.56,5,260,1,No License,4.39,1.0,1,2.0,1586,3
Home in,Queens,Private room,30,3,403,0.19,4,364,0,No License,4.67,1.0,1,1.0,241,4
Rental ,Manhattan,Private room,30,1,84,0.35,4,76,1,No License,4.39,1.0,1,1.0,867,3
Rental ,Brooklyn,Entire home/apt,30,109,338,1.15,2,365,1,No License,4.3,0.0,1,1.0,35,2
Rental ,Brooklyn,Private room,30,54,40,3.11,1,365,34,No License,4.93,1.0,1,1.0,210,1
Hotel i,Manhattan,Private room,30,1,67,0.44,19,180,1,No License,4.39,0.0,1,0.0,629,15
Rental ,Brooklyn,Private room,30,80,1412,0.64,4,315,0,No License,4.42,1.0,1,1.0,210,4
Rental ,Manhattan,Entire home/apt,30,52,63,3.35,1,188,36,No License,4.65,1.0,5,1.0,302,1
Rental ,Brooklyn,Entire home/apt,30,6,138,0.78,5,365,6,No License,5.0,1.0,1,1.0,13,4
Rental ,Manhattan,Private room,1,18,53,1.51,55,124,18,Exempt,4.22,1.0,3,2.0,942,52
Condo i,Queens,Entire home/apt,30,1,117,0.25,5,269,1,No License,4.39,2.0,3,1.5,145,5
Rental ,Manhattan,Entire home/apt,30,1,278,0.11,1,228,1,No License,4.39,1.0,1,1.0,867,1
Townhou,Queens,Entire home/apt,30,159,59,1.58,2,221,18,No License,4.79,1.0,1,1.0,361,2
Service,Bronx,Entire home/apt,30,3,163,0.38,14,363,3,No License,4.33,1.0,1,1.0,18,4
Home in,Queens,Private room,30,1,452,0.07,3,364,0,No License,4.39,1.0,1,1.0,110,3
Rental ,Brooklyn,Private room,30,3,2104,0.04,1,0,0,No License,5.0,1.0,1,1.0,84,1
Rental ,Brooklyn,Entire home/apt,30,150,13,2.11,1,173,27,No License,4.93,1.0,2,1.0,1586,1
Rental ,Manhattan,Entire home/apt,2,131,15,2.15,23,0,26,Exempt,4.42,0.0,3,1.0,942,21
Hotel i,Manhattan,Hotel room,1,7,411,0.26,23,361,0,Exempt,5.0,3.0,6,3.0,328,10
Rental ,Manhattan,Entire home/apt,30,2,725,0.06,91,353,0,No License,4.39,3.0,3,2.5,786,35
Rental ,Brooklyn,Private room,1,84,19,4.52,6,111,54,OSE,4.75,1.0,1,1.0,969,6
Rental ,Manhattan,Private room,30,5,1447,0.1,1,0,0,No License,5.0,1.0,1,1.0,140,1
Townhou,Brooklyn,Private room,30,12,212,0.69,2,180,7,No License,4.92,1.0,1,1.5,1586,2
Rental ,Bronx,Private room,30,21,15,2.29,2,190,21,No License,4.86,1.0,1,2.0,15,2
Home in,Queens,Private room,33,28,61,1.85,1,0,22,No License,5.0,1.0,2,1.5,136,1
Rental ,Manhattan,Entire home/apt,30,1,2982,0.01,2,179,0,No License,4.39,1.0,1,1.0,366,2
Rental ,Manhattan,Entire home/apt,30,3,269,0.07,1,358,1,No License,5.0,3.0,4,2.0,786,1
Rental ,Manhattan,Entire home/apt,30,1,437,0.07,1,365,0,No License,4.39,1.0,2,1.0,413,1
Rental ,Bronx,Private room,30,37,1023,0.3,4,358,0,No License,4.81,1.0,1,1.0,5,3
Rental ,Queens,Entire home/apt,30,192,62,2.99,1,180,28,No License,4.77,1.0,1,1.0,138,1
Rental ,Brooklyn,Entire home/apt,30,4,184,0.49,1,180,4,No License,4.25,1.0,1,1.0,166,1
Home in,Queens,Entire home/apt,30,11,114,1.35,1,365,11,No License,4.82,2.0,5,1.0,9,1
Condo i,Brooklyn,Private room,30,40,117,1.06,1,365,10,No License,4.98,1.0,1,2.0,969,1
Service,Manhattan,Entire home/apt,30,3,710,0.04,52,16,0,No License,4.33,1.0,1,1.0,867,33
Home in,Queens,Private room,30,6,1391,0.12,2,0,0,No License,4.17,1.0,1,1.5,145,2
Rental ,Brooklyn,Private room,30,18,114,0.66,2,56,4,No License,4.72,1.0,1,1.0,1586,2
Rental ,Manhattan,Private room,30,11,1401,0.09,1,0,0,No License,4.73,1.0,1,2.0,366,1
Rental ,Queens,Entire home/apt,30,12,138,1.47,1,364,12,No License,4.58,1.0,1,1.0,69,1
Townhou,Queens,Private room,30,1,169,0.18,236,55,1,No License,4.39,1.0,1,1.0,170,62
Rental ,Brooklyn,Private room,30,109,49,2.81,3,308,33,No License,4.88,1.0,1,1.0,751,3
Rental ,Manhattan,Entire home/apt,30,16,77,0.49,1,362,4,No License,4.94,0.0,1,1.0,71,1
Rental ,Queens,Entire home/apt,30,93,107,4.08,1,148,38,No License,4.48,1.0,2,1.0,111,1
Loft in,Brooklyn,Entire home/apt,30,3,846,0.09,1,0,0,No License,5.0,1.0,1,1.0,969,1
Rental ,Manhattan,Private room,30,51,1462,0.74,2,83,0,No License,4.61,1.0,1,1.0,867,2
Home in,Queens,Private room,30,1,183,0.16,1,364,1,No License,4.39,1.0,1,1.0,85,1
Condo i,Brooklyn,Entire home/apt,30,4,76,0.28,1,184,3,No License,5.0,1.0,1,1.0,91,1
Home in,Queens,Private room,2,2,33,1.67,2,261,2,No License,4.39,1.0,1,1.0,38,1
Condo i,Queens,Entire home/apt,30,1,597,0.05,1,248,0,No License,4.39,1.0,3,1.0,324,1
Townhou,Brooklyn,Private room,30,2,66,0.27,1,65,2,No License,4.39,2.0,3,1.0,1586,1
Home in,Brooklyn,Private room,30,1,70,0.42,7,214,1,No License,4.39,1.0,1,1.0,76,6
Townhou,Manhattan,Private room,4,161,4,3.13,1,87,48,OSE,4.97,2.0,2,2.0,366,1
Rental ,Bronx,Private room,30,1,1209,0.02,1,0,0,No License,4.39,1.0,1,1.0,32,1
Service,Manhattan,Entire home/apt,30,6,188,0.35,256,268,4,No License,4.83,1.0,2,1.0,191,146
Home in,Queens,Entire home/apt,30,75,37,2.53,2,365,33,No License,4.69,2.0,4,1.0,138,2
Rental ,Brooklyn,Entire home/apt,30,3,67,0.41,9,365,3,No License,5.0,2.0,4,1.0,751,8
Rental ,Brooklyn,Private room,30,5,13,1.19,2,359,5,No License,5.0,1.0,1,1.0,664,2
Rental ,Brooklyn,Entire home/apt,30,1,288,0.1,16,363,1,No License,4.39,2.0,3,1.0,18,14
Rental ,Bronx,Entire home/apt,30,20,96,0.77,4,340,5,No License,5.0,2.0,4,1.0,55,4
Home in,Queens,Shared room,30,24,149,1.14,1,365,12,No License,4.75,3.0,3,1.0,85,1
Rental ,Brooklyn,Private room,30,27,19,0.19,4,280,3,No License,4.75,1.0,1,1.0,1586,4
Townhou,Manhattan,Entire home/apt,30,37,158,0.57,1,365,2,No License,4.84,4.0,9,3.0,1063,1
Rental ,Manhattan,Entire home/apt,30,5,78,0.24,139,161,3,No License,5.0,0.0,1,1.0,867,129
Home in,Queens,Private room,2,52,18,3.19,2,186,40,OSE,4.83,1.0,1,1.0,184,2
Rental ,Brooklyn,Private room,30,4,36,0.3,7,310,3,No License,5.0,1.0,2,1.0,246,5
Rental ,Brooklyn,Private room,30,58,123,1.59,1,310,25,No License,4.78,2.0,2,1.0,57,1
Rental ,Manhattan,Entire home/apt,30,2,111,0.38,30,198,2,No License,4.39,0.0,1,1.0,413,29
Rental ,Brooklyn,Private room,30,1,232,0.13,10,365,1,No License,4.39,1.0,1,2.0,1586,2
Rental ,Bronx,Private room,30,9,172,0.1,3,89,3,No License,4.67,1.0,1,1.0,12,3
Boutiqu,Manhattan,Private room,1,128,15,3.14,3,364,31,Exempt,4.66,1.0,1,1.0,67,3
Rental ,Brooklyn,Entire home/apt,30,81,123,3.88,1,89,48,No License,4.9,2.0,2,1.0,41,1
Rental ,Bronx,Private room,30,230,53,3.99,9,60,43,No License,4.6,1.0,2,1.0,12,7
Rental ,Brooklyn,Private room,30,3,158,0.16,12,0,1,No License,5.0,1.0,1,1.5,95,12
Rental ,Brooklyn,Entire home/apt,32,8,48,0.25,1,178,3,No License,4.88,1.0,1,1.0,270,1
Rental ,Manhattan,Private room,30,37,39,1.73,3,90,21,No License,4.7,1.0,1,1.0,73,2
Rental ,Manhattan,Entire home/apt,30,1,323,0.09,13,194,1,No License,4.39,1.0,1,1.0,413,2
Home in,Brooklyn,Entire home/apt,30,3,117,0.46,10,365,3,No License,4.33,5.0,8,3.5,664,8
Condo i,Manhattan,Entire home/apt,30,1,39,0.73,2,253,1,No License,4.39,0.0,1,1.0,204,2
Rental ,Manhattan,Entire home/apt,30,103,53,0.83,1,79,3,No License,4.74,1.0,1,1.0,629,1
Rental ,Queens,Private room,30,1,134,0.22,2,364,1,No License,4.39,1.0,1,1.0,241,2
Rental ,Brooklyn,Private room,30,2,146,0.07,6,251,1,No License,4.39,1.0,2,1.0,1586,5
Rental ,Brooklyn,Entire home/apt,30,156,47,4.33,1,70,45,No License,4.9,2.0,5,1.0,54,1
Rental ,Manhattan,Private room,30,113,112,4.26,3,245,38,No License,4.74,1.0,1,2.0,629,3
Rental ,Brooklyn,Entire home/apt,30,10,23,1.09,18,1,10,No License,4.8,0.0,2,1.0,51,8
Rental ,Manhattan,Entire home/apt,1,70,17,2.46,7,259,28,Exempt,4.49,1.0,4,1.0,942,7
Rental ,Brooklyn,Private room,30,13,104,1.29,5,205,13,No License,5.0,1.0,1,1.0,751,5
Home in,Queens,Private room,1,144,16,2.19,6,364,47,Exempt,4.85,1.0,1,1.0,324,6
Service,Manhattan,Entire home/apt,1,1,124,0.24,259,361,1,Exempt,4.39,1.0,1,1.0,942,17
Condo i,Bronx,Private room,30,29,52,1.65,1,0,20,No License,4.67,1.0,1,1.0,31,1
Rental ,Brooklyn,Entire home/apt,30,8,124,0.47,2,137,4,No License,4.63,1.0,1,1.0,160,2
Rental ,Manhattan,Entire home/apt,1,2,16,2.0,7,270,2,Exempt,4.39,2.0,5,1.0,140,6
Home in,Brooklyn,Entire home/apt,30,45,32,4.31,1,334,45,No License,4.8,3.0,3,2.0,1586,1
Rental ,Queens,Entire home/apt,30,93,58,3.27,3,365,28,No License,4.96,1.0,1,1.0,50,2
Home in,Queens,Private room,30,4,495,0.1,1,0,0,No License,4.0,1.0,1,1.0,14,1
Rental ,Queens,Private room,30,4,1460,0.07,1,89,0,No License,5.0,1.0,1,1.0,131,1
Rental ,Manhattan,Entire home/apt,30,168,32,2.37,1,244,11,No License,4.89,2.0,2,1.5,211,1
Rental ,Manhattan,Entire home/apt,30,10,21,0.45,4,32,4,No License,5.0,2.0,2,1.5,138,4
Rental ,Manhattan,Private room,30,76,18,0.59,5,38,4,No License,4.61,1.0,2,1.0,375,5
Rental ,Bronx,Entire home/apt,30,2,131,0.37,1,308,2,No License,4.39,1.0,2,1.0,22,1
Rental ,Manhattan,Entire home/apt,30,8,49,0.16,7,259,3,No License,4.0,0.0,2,1.0,942,7
Rental ,Queens,Entire home/apt,30,8,61,2.03,1,270,8,No License,4.75,2.0,2,1.0,131,1
Home in,Brooklyn,Private room,30,4,78,0.1,9,365,1,No License,4.5,1.0,1,2.0,1586,7
Rental ,Queens,Entire home/apt,30,285,39,3.18,2,297,40,No License,4.94,3.0,4,1.0,253,2
Rental ,Manhattan,Private room,30,11,1556,0.14,1,0,0,No License,4.91,1.0,1,1.0,328,1
Rental ,Brooklyn,Entire home/apt,30,62,1458,0.59,1,352,0,No License,4.92,1.0,1,1.0,1586,1
Rental ,Brooklyn,Private room,30,28,65,0.4,2,55,2,No License,4.96,1.0,2,1.0,270,2
Rental ,Queens,Entire home/apt,30,1,1464,0.02,6,0,0,No License,4.39,2.0,3,1.0,184,4
Townhou,Brooklyn,Entire home/apt,30,39,153,0.71,1,62,2,No License,4.82,3.0,4,2.0,210,1
Home in,Queens,Private room,30,35,163,0.46,5,279,1,No License,4.43,1.0,1,1.0,50,4
Rental ,Brooklyn,Shared room,30,21,52,1.71,1,360,20,No License,5.0,1.0,3,1.0,664,1
Rental ,Queens,Entire home/apt,30,4,424,0.03,2,364,0,No License,5.0,1.0,1,1.0,138,2
Hotel i,Manhattan,Private room,1,1,418,0.07,6,362,0,Exempt,4.39,1.0,1,1.0,942,5
Condo i,Manhattan,Private room,2,210,17,7.29,1,208,82,OSE,4.97,1.0,1,1.0,942,1
Rental ,Brooklyn,Private room,30,1,535,0.06,31,115,0,No License,4.39,1.0,1,1.0,751,24
Loft in,Brooklyn,Private room,30,117,59,0.98,1,165,5,No License,4.75,1.0,1,1.0,969,1
Guest s,Bronx,Entire home/apt,30,25,124,2.67,1,365,25,No License,4.96,1.0,1,1.0,25,1
Rental ,Manhattan,Entire home/apt,15,28,23,0.69,55,76,16,Exempt,4.5,0.0,1,1.0,158,55
Home in,Brooklyn,Private room,30,4,188,0.08,3,364,2,No License,5.0,1.0,1,1.0,751,3
Rental ,Manhattan,Entire home/apt,30,4,1671,0.04,3,364,0,No License,4.25,1.0,3,1.0,413,3
Rental ,Manhattan,Private room,30,96,34,1.99,1,169,22,No License,4.97,1.0,1,1.0,1063,1
Home in,Brooklyn,Entire home/apt,30,102,95,3.19,1,180,26,No License,4.99,2.0,2,1.0,1586,1
Condo i,Manhattan,Entire home/apt,30,49,138,1.26,1,365,6,No License,4.8,3.0,3,2.0,1063,1
Rental ,Manhattan,Entire home/apt,1,31,371,1.15,44,0,0,Exempt,4.52,1.0,1,1.0,942,43
Rental ,Manhattan,Entire home/apt,6,43,19,1.38,1,29,8,Exempt,4.67,0.0,1,1.0,942,1
Hotel i,Brooklyn,Private room,1,3,95,0.49,259,227,3,Exempt,3.67,1.0,1,1.0,95,17
Rental ,Brooklyn,Entire home/apt,30,63,103,0.63,2,179,15,No License,4.83,4.0,4,2.5,1586,2
Rental ,Brooklyn,Private room,30,5,1385,0.1,2,0,0,No License,5.0,1.0,1,1.0,270,2
Rental ,Brooklyn,Entire home/apt,30,1,185,0.16,1,9,1,No License,4.39,0.0,1,1.0,37,1
Rental ,Brooklyn,Entire home/apt,30,30,66,1.9,1,0,23,No License,4.81,1.0,2,1.0,5,1
Home in,Queens,Entire home/apt,30,37,65,3.7,1,309,37,No License,4.89,3.0,3,1.0,184,1
Rental ,Brooklyn,Entire home/apt,30,12,115,0.17,2,2,4,No License,4.67,2.0,2,1.0,70,2
Loft in,Brooklyn,Private room,30,6,367,0.05,2,144,0,No License,5.0,1.0,1,1.0,969,2
Rental ,Manhattan,Entire home/apt,31,12,1139,0.09,1,0,0,No License,4.75,3.0,4,2.0,629,1
Rental ,Manhattan,Entire home/apt,5,3,17,0.93,1,358,3,Exempt,4.67,2.0,3,1.0,867,1
Service,Bronx,Entire home/apt,1,2,21,2.0,52,364,2,Exempt,4.39,1.0,1,1.0,18,33
Home in,Manhattan,Entire home/apt,30,57,366,0.41,2,178,0,No License,4.42,3.0,3,2.0,211,2
Rental ,Brooklyn,Private room,30,9,161,0.36,5,327,6,No License,4.67,5.0,1,2.5,1586,5
Rental ,Manhattan,Entire home/apt,90,8,189,0.24,27,224,3,No License,4.75,0.0,1,1.0,413,27
Rental ,Brooklyn,Entire home/apt,1,43,28,4.31,3,85,43,Exempt,4.58,1.0,1,1.0,969,3
Service,Manhattan,Entire home/apt,30,8,96,0.1,52,362,3,No License,5.0,1.0,2,1.0,867,33
Rental ,Brooklyn,Private room,30,40,147,2.49,9,365,24,No License,4.6,1.0,1,1.5,751,9
Rental ,Brooklyn,Private room,30,19,105,0.75,5,340,3,No License,4.47,5.0,2,2.5,1586,5
Rental ,Queens,Entire home/apt,30,2,229,0.2,3,365,2,No License,4.39,2.0,2,1.0,241,2
Rental ,Queens,Entire home/apt,30,11,45,1.82,2,0,11,No License,4.75,2.0,3,1.0,324,1
Rental ,Manhattan,Entire home/apt,30,311,30,3.67,2,269,53,No License,4.76,1.0,2,1.0,366,2
Townhou,Brooklyn,Private room,1,33,5,0.38,9,361,6,Exempt,4.61,1.0,2,1.0,664,7
Rental ,Manhattan,Entire home/apt,30,30,68,2.93,1,179,30,No License,4.47,1.0,1,1.0,629,1
Loft in,Manhattan,Entire home/apt,30,106,30,1.66,1,293,34,No License,4.97,2.0,2,1.0,136,1
Condo i,Brooklyn,Entire home/apt,30,17,230,0.74,1,89,2,No License,4.88,1.0,2,1.0,664,1
Rental ,Manhattan,Entire home/apt,30,3,451,0.15,6,365,0,No License,5.0,4.0,4,1.0,942,4
Rental ,Brooklyn,Private room,30,3,35,0.13,6,365,1,No License,4.67,1.0,1,1.0,41,6
Townhou,Brooklyn,Private room,1,99,25,0.9,9,359,14,Exempt,4.65,1.0,2,1.0,664,7
Home in,Staten Island,Private room,4,38,7,1.44,1,323,18,OSE,4.74,1.0,2,1.0,20,1
Guest s,Brooklyn,Entire home/apt,30,414,41,3.59,1,365,47,No License,4.88,3.0,5,1.0,1586,1
Rental ,Manhattan,Private room,30,4,157,0.03,1,28,1,No License,5.0,1.0,1,1.0,375,1
Rental ,Brooklyn,Private room,30,14,117,1.28,1,89,14,No License,4.79,1.0,1,1.0,664,1
Rental ,Brooklyn,Entire home/apt,30,1,51,0.57,2,0,1,No License,4.39,1.0,1,1.0,664,1
Rental ,Manhattan,Entire home/apt,30,8,713,0.11,256,280,0,No License,3.75,2.0,3,1.0,786,146
Home in,Staten Island,Private room,30,18,1483,0.3,2,0,0,No License,4.67,1.0,1,1.5,11,2
Rental ,Brooklyn,Private room,30,90,397,0.64,1,88,0,No License,4.66,1.0,1,1.0,270,1
Home in,Brooklyn,Private room,30,3,104,0.19,8,345,1,No License,2.0,1.0,1,1.0,1586,8
Boutiqu,Manhattan,Private room,2,32,81,0.95,84,232,5,Exempt,4.53,1.0,1,1.0,942,75
Rental ,Brooklyn,Private room,30,6,149,0.83,1,83,6,No License,5.0,2.0,2,1.0,664,1
Rental ,Manhattan,Entire home/apt,30,9,229,0.17,8,365,3,No License,5.0,1.0,2,1.0,629,8
Rental ,Manhattan,Entire home/apt,30,18,33,2.34,1,0,18,No License,4.47,3.0,3,1.0,89,1
Home in,Brooklyn,Entire home/apt,30,69,140,2.79,2,188,11,No License,4.91,2.0,4,1.0,1586,2
Rental ,Brooklyn,Entire home/apt,30,32,120,2.46,1,365,30,No License,4.53,3.0,3,2.0,751,1
Rental ,Brooklyn,Entire home/apt,30,138,30,1.52,2,241,26,No License,4.68,1.0,1,1.0,54,2
Hotel i,Manhattan,Private room,1,1,824,0.04,6,161,0,Exempt,4.39,1.0,2,1.0,867,6
Home in,Queens,Private room,30,1,35,0.81,6,364,1,No License,4.39,1.0,1,1.5,324,6
Rental ,Queens,Private room,30,2,154,0.13,236,55,1,No License,4.39,1.0,1,1.0,324,62
Rental ,Bronx,Entire home/apt,30,76,96,0.87,2,250,1,No License,4.91,0.0,2,1.0,55,2
Rental ,Queens,Entire home/apt,30,33,29,0.2,1,100,4,No License,4.93,1.0,1,1.0,138,1
Guest s,Brooklyn,Entire home/apt,30,126,33,3.96,1,364,35,No License,4.91,2.0,2,1.0,166,1
Rental ,Brooklyn,Entire home/apt,30,50,61,2.5,1,32,21,No License,4.84,0.0,1,1.0,160,1
Rental ,Manhattan,Private room,30,29,401,0.25,1,65,0,No License,4.86,1.0,1,1.0,1063,1
Home in,Bronx,Private room,30,183,129,3.52,1,180,31,No License,4.91,0.0,1,1.0,66,1
Service,Brooklyn,Private room,90,1,209,0.14,589,0,1,No License,4.39,1.0,1,1.0,751,54
Loft in,Manhattan,Private room,30,19,17,0.37,5,155,7,No License,4.47,1.0,1,1.0,39,5
Rental ,Manhattan,Entire home/apt,30,11,34,1.16,1,355,11,No License,4.45,1.0,2,1.0,867,1
Rental ,Manhattan,Entire home/apt,30,1,1130,0.03,164,357,0,No License,4.39,1.0,1,1.0,366,60
Rental ,Brooklyn,Entire home/apt,30,19,30,2.54,9,155,19,No License,4.68,2.0,2,1.0,401,4
Home in,Manhattan,Private room,30,45,559,0.68,1,363,0,No License,4.33,1.0,2,1.0,1063,1
Service,Brooklyn,Entire home/apt,30,44,61,2.44,1,0,27,No License,4.67,3.0,9,1.0,270,1
Home in,Brooklyn,Entire home/apt,30,29,130,2.54,2,157,29,No License,4.83,3.0,8,2.0,1586,2
Rental ,Manhattan,Private room,90,1,1764,0.02,1,0,0,No License,4.39,1.0,1,1.0,19,1
Rental ,Brooklyn,Entire home/apt,30,10,1830,0.07,1,173,0,No License,4.67,2.0,1,1.0,301,1
Rental ,Bronx,Private room,30,1,130,0.23,1,365,1,No License,4.39,1.0,1,1.0,55,1
Rental ,Manhattan,Private room,30,3,3390,0.02,2,87,0,No License,4.67,1.0,1,1.0,207,2
Home in,Brooklyn,Private room,30,7,213,0.35,15,358,2,No License,4.71,1.0,1,1.0,270,15
Rental ,Manhattan,Entire home/apt,30,7,80,0.24,27,70,3,No License,5.0,0.0,1,1.0,73,24
Rental ,Brooklyn,Private room,30,120,67,0.95,4,365,6,No License,4.3,1.0,2,1.0,210,4
